uniqueid,Age_partner_man,DOB_partner_man,bazi_man,Marriage_duration,man日干,year_of_marriage,Year_marriage_ganzhi,man日支同年支,man日支六沖,man日支六合,man流年天干十神,man流年地支十神,man財透干,man財得地,man日干五合,man日柱天地合,man流年雙體財,man日干支關係,man日支半三合,man日支半三會局,man日支暗合,countScore
690,38.0,1971-08-31,"['辛', '亥', '丙', '申', '戊', '子', '壬', '子']",15.0,戊,1994,甲戌,False,False,False,七殺,比肩,False,False,False,False,False,日干剋日支,False,False,False,0
698,31.0,1980-12-10,"['庚', '申', '戊', '子', '丁', '巳', '庚', '子']",4.0,丁,2008,戊子,False,False,False,傷官,七殺,False,False,False,False,False,比和,False,False,False,0
702,45.0,1957-04-06,"['丁', '酉', '甲', '辰', '戊', '申', '壬', '子']",23.0,戊,1979,己未,False,False,False,劫財,劫財,False,False,False,False,False,日干生日支,False,False,False,0
709,51.0,1959-03-19,"['己', '亥', '丁', '卯', '庚', '子', '丙', '子']",29.0,庚,1981,辛酉,False,False,False,劫財,劫財,False,False,False,False,False,日干生日支,False,False,False,0
715,34.0,1967-01-15,"['丙', '午', '辛', '丑', '己', '卯', '甲', '子']",4.0,己,1997,丁丑,False,False,False,偏印,比肩,False,False,False,False,False,日支剋日干,False,False,False,0
718,32.0,1974-05-09,"['甲', '寅', '己', '巳', '庚', '戌', '丙', '子']",5.0,庚,2001,辛巳,False,False,False,劫財,正官,False,False,False,False,False,日支生日干,False,False,False,0
720,48.0,1960-07-01,"['庚', '子', '壬', '午', '庚', '寅', '丙', '子']",2.0,庚,1991,辛未,False,False,False,劫財,正印,False,False,False,False,False,日干剋日支,False,False,False,0
731,32.0,1979-06-06,"['己', '未', '庚', '午', '甲', '辰', '甲', '子']",4.0,甲,2007,丁亥,False,False,False,傷官,偏印,False,False,False,False,False,日干剋日支,False,False,False,0
740,24.0,1982-04-08,"['壬', '戌', '甲', '辰', '辛', '酉', '戊', '子']",2.0,辛,2003,癸未,False,False,False,食神,偏印,False,False,False,False,False,比和,False,False,False,0
745,44.0,1964-03-16,"['甲', '辰', '丁', '卯', '甲', '子', '甲', '子']",22.0,甲,1986,丙寅,False,False,False,食神,比肩,False,False,False,False,False,日支生日干,False,False,False,0
749,38.0,1975-03-13,"['乙', '卯', '己', '卯', '戊', '午', '壬', '子']",9.0,戊,2004,甲申,False,False,False,七殺,食神,False,False,False,False,False,日支生日干,False,False,False,0
752,39.0,1963-12-23,"['癸', '卯', '甲', '子', '庚', '子', '丙', '子']",9.0,庚,1993,癸酉,False,False,False,傷官,劫財,False,False,False,False,False,日干生日支,False,False,False,0
754,27.0,1979-07-26,"['己', '未', '辛', '未', '甲', '午', '甲', '子']",2.0,甲,2004,甲申,False,False,False,比肩,七殺,False,False,False,False,False,日干生日支,False,False,False,0
763,48.0,1953-03-06,"['癸', '巳', '乙', '卯', '丙', '辰', '戊', '子']",23.0,丙,1978,戊午,False,False,False,食神,比肩,False,False,False,False,False,日干生日支,False,False,False,0
766,35.0,1968-11-14,"['戊', '申', '癸', '亥', '戊', '子', '壬', '子']",5.0,戊,1998,戊寅,False,False,False,比肩,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
767,35.0,1968-11-10,"['戊', '申', '癸', '亥', '甲', '申', '甲', '子']",14.0,甲,1990,庚午,False,False,False,七殺,食神,False,False,False,False,False,日支剋日干,False,False,False,0
768,57.0,1946-07-15,"['丙', '戌', '乙', '未', '庚', '寅', '丙', '子']",31.0,庚,1973,癸丑,False,False,False,傷官,正印,False,False,False,False,False,日干剋日支,False,False,False,0
769,43.0,1963-03-05,"['癸', '卯', '甲', '寅', '丁', '未', '庚', '子']",8.0,丁,1998,戊寅,False,False,False,傷官,正印,False,False,False,False,False,日干生日支,False,False,False,0
780,44.0,1967-05-14,"['丁', '未', '乙', '巳', '戊', '寅', '壬', '子']",21.0,戊,1991,辛未,False,False,False,傷官,劫財,False,False,False,False,False,日支剋日干,False,False,False,0
781,49.0,1962-09-17,"['壬', '寅', '己', '酉', '戊', '午', '壬', '子']",7.0,戊,2005,乙酉,False,False,False,正官,傷官,False,False,False,False,False,日支生日干,False,False,False,0
782,36.0,1965-10-25,"['乙', '巳', '丙', '戌', '壬', '子', '庚', '子']",7.0,壬,1994,甲戌,False,False,False,食神,七殺,False,False,False,False,False,比和,False,False,False,0
783,35.0,1966-11-03,"['丙', '午', '戊', '戌', '丙', '寅', '戊', '子']",16.0,丙,1985,乙丑,False,False,False,正印,傷官,False,False,False,False,False,日支生日干,False,False,False,0
784,37.0,1966-07-26,"['丙', '午', '乙', '未', '丙', '戌', '戊', '子']",13.0,丙,1989,己巳,False,False,False,傷官,劫財,False,False,False,False,False,日干生日支,False,False,False,0
788,35.0,1969-11-06,"['己', '酉', '甲', '戌', '乙', '酉', '丙', '子']",2.0,乙,2002,壬午,False,False,False,正印,傷官,False,False,False,False,False,日支剋日干,False,False,False,0
794,27.0,1982-10-28,"['壬', '戌', '庚', '戌', '甲', '申', '甲', '子']",2.0,甲,2007,丁亥,False,False,False,傷官,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
795,29.0,1982-04-10,"['壬', '戌', '甲', '辰', '癸', '亥', '壬', '子']",11.0,癸,2000,庚辰,False,False,False,正印,正官,False,False,False,False,False,比和,False,False,False,0
798,49.0,1964-12-13,"['甲', '辰', '丙', '子', '丙', '申', '戊', '子']",11.0,丙,2003,癸未,False,False,False,正官,傷官,False,False,False,False,False,日干剋日支,False,False,False,0
801,29.0,1971-09-21,"['辛', '亥', '丁', '酉', '己', '酉', '甲', '子']",10.0,己,1991,辛未,False,False,False,食神,比肩,False,False,False,False,False,日干生日支,False,False,False,0
806,61.0,1943-07-24,"['癸', '未', '己', '未', '癸', '未', '壬', '子']",35.0,癸,1969,己酉,False,False,False,七殺,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
807,32.0,1975-08-10,"['乙', '卯', '甲', '申', '戊', '子', '壬', '子']",8.0,戊,1999,己卯,False,False,False,劫財,正官,False,False,False,False,False,日干剋日支,False,False,False,0
816,30.0,1982-08-28,"['壬', '戌', '戊', '申', '癸', '未', '壬', '子']",2.0,癸,2010,庚寅,False,False,False,正印,傷官,False,False,False,False,False,日支剋日干,False,False,False,0
817,56.0,1957-04-21,"['丁', '酉', '甲', '辰', '癸', '亥', '壬', '子']",7.0,癸,2005,乙酉,False,False,False,食神,偏印,False,False,False,False,False,比和,False,False,False,0
819,56.0,1945-01-25,"['甲', '申', '丁', '丑', '甲', '午', '甲', '子']",10.0,甲,1992,壬申,False,False,False,偏印,七殺,False,False,False,False,False,日干生日支,False,False,False,0
821,42.0,1961-07-11,"['辛', '丑', '乙', '未', '乙', '巳', '丙', '子']",20.0,乙,1984,甲子,False,False,False,劫財,偏印,False,False,False,False,False,日干生日支,False,False,False,0
828,42.0,1959-07-06,"['己', '亥', '庚', '午', '己', '丑', '甲', '子']",14.0,己,1987,丁卯,False,False,False,偏印,七殺,False,False,False,False,False,比和,False,False,False,0
829,31.0,1970-02-20,"['庚', '戌', '戊', '寅', '辛', '未', '戊', '子']",8.0,辛,1992,壬申,False,False,False,傷官,劫財,False,False,False,False,False,日支生日干,False,False,False,0
832,44.0,1958-11-25,"['戊', '戌', '癸', '亥', '丙', '午', '戊', '子']",17.0,丙,1985,乙丑,False,False,False,正印,傷官,False,False,False,False,False,比和,False,False,False,0
838,41.0,1967-05-17,"['丁', '未', '乙', '巳', '辛', '巳', '戊', '子']",8.0,辛,2000,庚辰,False,False,False,劫財,正印,False,False,False,False,False,日支剋日干,False,False,False,0
844,25.0,1977-09-03,"['丁', '巳', '戊', '申', '癸', '亥', '壬', '子']",2.0,癸,2000,庚辰,False,False,False,正印,正官,False,False,False,False,False,比和,False,False,False,0
851,49.0,1954-08-05,"['甲', '午', '辛', '未', '癸', '巳', '壬', '子']",28.0,癸,1975,乙卯,False,False,False,食神,食神,False,False,False,False,False,日干剋日支,False,False,False,0
859,51.0,1957-05-10,"['丁', '酉', '乙', '巳', '壬', '午', '庚', '子']",5.0,壬,1988,戊辰,False,False,False,七殺,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
860,47.0,1962-02-11,"['壬', '寅', '壬', '寅', '庚', '辰', '丙', '子']",17.0,庚,1991,辛未,False,False,False,劫財,正印,False,False,False,False,False,日支生日干,False,False,False,0
861,44.0,1965-03-09,"['乙', '巳', '己', '卯', '壬', '戌', '庚', '子']",18.0,壬,1991,辛未,False,False,False,正印,正官,False,False,False,False,False,日支剋日干,False,False,False,0
869,52.0,1950-10-04,"['庚', '寅', '乙', '酉', '壬', '申', '庚', '子']",29.0,壬,1973,癸丑,False,False,False,劫財,正官,False,False,False,False,False,日支生日干,False,False,False,0
870,43.0,1960-05-18,"['庚', '子', '辛', '巳', '丙', '午', '戊', '子']",6.0,丙,1997,丁丑,False,False,False,劫財,傷官,False,False,False,False,False,比和,False,False,False,0
875,34.0,1973-10-12,"['癸', '丑', '壬', '戌', '辛', '巳', '戊', '子']",7.0,辛,2000,庚辰,False,False,False,劫財,正印,False,False,False,False,False,日支剋日干,False,False,False,0
877,21.0,1991-07-11,"['辛', '未', '乙', '未', '壬', '午', '庚', '子']",2.0,壬,2009,己丑,False,False,False,正官,正官,False,False,False,False,False,日干剋日支,False,False,False,0
881,43.0,1957-11-19,"['丁', '酉', '辛', '亥', '乙', '未', '丙', '子']",6.0,乙,1993,癸酉,False,False,False,偏印,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
883,34.0,1968-01-24,"['丁', '未', '癸', '丑', '癸', '巳', '壬', '子']",8.0,癸,1994,甲戌,False,False,False,傷官,正官,False,False,False,False,False,日干剋日支,False,False,False,0
887,35.0,1971-08-12,"['辛', '亥', '丙', '申', '己', '巳', '甲', '子']",7.0,己,1999,己卯,False,False,False,比肩,七殺,False,False,False,False,False,日支生日干,False,False,False,0
896,35.0,1967-12-03,"['丁', '未', '辛', '亥', '辛', '丑', '戊', '子']",10.0,辛,1992,壬申,False,False,False,傷官,劫財,False,False,False,False,False,日支生日干,False,False,False,0
901,51.0,1962-07-19,"['壬', '寅', '丁', '未', '戊', '午', '壬', '子']",14.0,戊,1999,己卯,False,False,False,劫財,正官,False,False,False,False,False,日支生日干,False,False,False,0
905,31.0,1971-12-10,"['辛', '亥', '庚', '子', '己', '巳', '甲', '子']",4.0,己,1998,戊寅,False,False,False,劫財,正官,False,False,False,False,False,日支生日干,False,False,False,0
910,36.0,1969-04-29,"['己', '酉', '戊', '辰', '甲', '戌', '甲', '子']",10.0,甲,1995,乙亥,False,False,False,劫財,偏印,False,False,False,False,False,日干剋日支,False,False,False,0
912,39.0,1968-03-17,"['戊', '申', '乙', '卯', '丙', '戌', '戊', '子']",5.0,丙,1996,丙子,False,False,False,比肩,正官,False,False,False,False,False,日干生日支,False,False,False,0
916,39.0,1968-02-14,"['戊', '申', '甲', '寅', '甲', '寅', '甲', '子']",13.0,甲,1993,癸酉,False,False,False,正印,正官,False,False,False,False,False,比和,False,False,False,0
918,67.0,1944-07-31,"['甲', '申', '辛', '未', '丙', '申', '戊', '子']",42.0,丙,1979,己未,False,False,False,傷官,傷官,False,False,False,False,False,日干剋日支,False,False,False,0
920,48.0,1964-08-23,"['甲', '辰', '壬', '申', '甲', '辰', '甲', '子']",8.0,甲,2002,壬午,False,False,False,偏印,食神,False,False,False,False,False,日干剋日支,False,False,False,0
921,50.0,1963-04-10,"['癸', '卯', '丙', '辰', '癸', '未', '壬', '子']",19.0,癸,1993,癸酉,False,False,False,比肩,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
923,44.0,1969-08-25,"['己', '酉', '壬', '申', '壬', '申', '庚', '子']",18.0,壬,1995,乙亥,False,False,False,傷官,比肩,False,False,False,False,False,日支生日干,False,False,False,0
946,40.0,1964-01-11,"['癸', '卯', '乙', '丑', '己', '未', '甲', '子']",17.0,己,1986,丙寅,False,False,False,正印,正官,False,False,False,False,False,比和,False,False,False,0
953,42.0,1965-07-04,"['乙', '巳', '壬', '午', '己', '未', '甲', '子']",9.0,己,1998,戊寅,False,False,False,劫財,正官,False,False,False,False,False,比和,False,False,False,0
956,37.0,1972-07-31,"['壬', '子', '丁', '未', '癸', '亥', '壬', '子']",15.0,癸,1993,癸酉,False,False,False,比肩,偏印,False,False,False,False,False,比和,False,False,False,0
961,50.0,1952-02-19,"['壬', '辰', '壬', '寅', '乙', '未', '丙', '子']",20.0,乙,1981,辛酉,False,False,False,七殺,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
967,55.0,1949-03-13,"['己', '丑', '丁', '卯', '壬', '寅', '庚', '子']",30.0,壬,1973,癸丑,False,False,False,劫財,正官,False,False,False,False,False,日干生日支,False,False,False,0
985,45.0,1958-11-25,"['戊', '戌', '癸', '亥', '丙', '午', '戊', '子']",10.0,丙,1987,丁卯,False,False,False,劫財,正印,False,False,False,False,False,比和,False,False,False,0
997,34.0,1969-03-08,"['己', '酉', '丁', '卯', '壬', '午', '庚', '子']",9.0,壬,1993,癸酉,False,False,False,劫財,正印,False,False,False,False,False,日干剋日支,False,False,False,0
998,56.0,1946-08-24,"['丙', '戌', '丙', '申', '庚', '午', '丙', '子']",14.0,庚,1988,戊辰,False,False,False,偏印,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
1006,30.0,1978-12-13,"['戊', '午', '甲', '子', '己', '酉', '甲', '子']",9.0,己,1998,戊寅,False,False,False,劫財,正官,False,False,False,False,False,日干生日支,False,False,False,0
1013,31.0,1980-10-12,"['庚', '申', '丙', '戌', '戊', '午', '壬', '子']",5.0,戊,2004,甲申,False,False,False,七殺,食神,False,False,False,False,False,日支生日干,False,False,False,0
1015,37.0,1963-04-20,"['癸', '卯', '丙', '辰', '癸', '巳', '壬', '子']",6.0,癸,1994,甲戌,False,False,False,傷官,正官,False,False,False,False,False,日干剋日支,False,False,False,0
1019,45.0,1962-07-17,"['壬', '寅', '丁', '未', '丙', '辰', '戊', '子']",12.0,丙,1995,乙亥,False,False,False,正印,七殺,False,False,False,False,False,日干生日支,False,False,False,0
1021,38.0,1972-05-27,"['壬', '子', '乙', '巳', '戊', '午', '壬', '子']",10.0,戊,2000,庚辰,False,False,False,食神,比肩,False,False,False,False,False,日支生日干,False,False,False,0
1024,24.0,1987-09-27,"['丁', '卯', '己', '酉', '己', '卯', '甲', '子']",2.0,己,2009,己丑,False,False,False,比肩,比肩,False,False,False,False,False,日支剋日干,False,False,False,0
1028,33.0,1970-01-27,"['己', '酉', '丁', '丑', '丁', '未', '庚', '子']",5.0,丁,1998,戊寅,False,False,False,傷官,正印,False,False,False,False,False,日干生日支,False,False,False,0
1033,45.0,1966-06-03,"['丙', '午', '癸', '巳', '癸', '巳', '壬', '子']",16.0,癸,1994,甲戌,False,False,False,傷官,正官,False,False,False,False,False,日干剋日支,False,False,False,0
1036,38.0,1962-05-14,"['壬', '寅', '乙', '巳', '壬', '子', '庚', '子']",2.0,壬,1998,戊寅,False,False,False,七殺,食神,False,False,False,False,False,比和,False,False,False,0
1037,44.0,1956-08-06,"['丙', '申', '乙', '未', '乙', '巳', '丙', '子']",3.0,乙,1996,丙子,False,False,False,傷官,偏印,False,False,False,False,False,日干生日支,False,False,False,0
1038,27.0,1974-04-01,"['甲', '寅', '丁', '卯', '壬', '申', '庚', '子']",6.0,壬,1995,乙亥,False,False,False,傷官,比肩,False,False,False,False,False,日支生日干,False,False,False,0
1039,30.0,1972-04-08,"['壬', '子', '甲', '辰', '己', '巳', '甲', '子']",2.0,己,2000,庚辰,False,False,False,傷官,劫財,False,False,False,False,False,日支生日干,False,False,False,0
1041,59.0,1947-05-12,"['丁', '亥', '乙', '巳', '辛', '卯', '戊', '子']",34.0,辛,1972,壬子,False,False,False,傷官,食神,False,False,False,False,False,日干剋日支,False,False,False,0
1043,32.0,1974-11-24,"['甲', '寅', '乙', '亥', '己', '巳', '甲', '子']",7.0,己,2000,庚辰,False,False,False,傷官,劫財,False,False,False,False,False,日支生日干,False,False,False,0
1046,37.0,1975-10-10,"['乙', '卯', '丙', '戌', '己', '丑', '甲', '子']",12.0,己,2000,庚辰,False,False,False,傷官,劫財,False,False,False,False,False,比和,False,False,False,0
1048,35.0,1965-09-26,"['乙', '巳', '乙', '酉', '癸', '未', '壬', '子']",8.0,癸,1992,壬申,False,False,False,劫財,正印,False,False,False,False,False,日支剋日干,False,False,False,0
1049,28.0,1972-05-07,"['壬', '子', '乙', '巳', '戊', '戌', '壬', '子']",11.0,戊,1989,己巳,False,False,False,劫財,正印,False,False,False,False,False,比和,False,False,False,0
